Id,Id2,Geography,Estimate; Total:,total," < $25,000","$25,000 - $29,999","$30,000 - $34,999","$35,000 - $39,999","$40,000 - $44,999","$45,000 - $49,999","$50,000 - $74,999",">$75,000",diversity,normalised_diversity
1500000US250251206001,250251206001,"Block Group 1, Census Tract 1206, Suffolk County, Massachusetts",325,325,22,0,0,7,0,11,39,246,0.844774059079061,0.42183321381575
1500000US250251206002,250251206002,"Block Group 2, Census Tract 1206, Suffolk County, Massachusetts",344,344,16,8,0,29,11,0,17,263,0.902657598444989,0.450737036293891
1500000US250251206003,250251206003,"Block Group 3, Census Tract 1206, Suffolk County, Massachusetts",351,351,5,4,0,0,34,0,57,251,0.872663047305619,0.435759424507522
1500000US250251207001,250251207001,"Block Group 1, Census Tract 1207, Suffolk County, Massachusetts",374,374,87,6,16,3,0,0,13,249,0.966683785577981,0.482708155667659
1500000US250250007042,250250007042,"Block Group 2, Census Tract 7.04, Suffolk County, Massachusetts",466,466,115,0,8,0,30,47,83,183,1.49741455635194,0.74772560536368
1500000US250250007044,250250007044,"Block Group 4, Census Tract 7.04, Suffolk County, Massachusetts",539,539,213,59,0,0,56,0,151,60,1.44515237191068,0.721628775108356
1500000US250250007041,250250007041,"Block Group 1, Census Tract 7.04, Suffolk County, Massachusetts",745,745,118,7,80,59,16,28,158,279,1.67867248028312,0.838235738528535
1500000US250250007032,250250007032,"Block Group 2, Census Tract 7.03, Suffolk County, Massachusetts",522,522,180,21,100,4,0,9,132,76,1.54852963915676,0.773249636815976
1500000US250251403003,250251403003,"Block Group 3, Census Tract 1403, Suffolk County, Massachusetts",733,733,280,13,81,0,0,0,178,181,1.37160511979393,0.684903365048361
1500000US250250008022,250250008022,"Block Group 2, Census Tract 8.02, Suffolk County, Massachusetts",644,644,154,45,45,0,33,66,57,244,1.68205391773281,0.839924240455634
1500000US250250612002,250250612002,"Block Group 2, Census Tract 612, Suffolk County, Massachusetts",320,320,100,0,10,0,30,0,23,157,1.23230302896668,0.615343643092678
1500000US250250612003,250250612003,"Block Group 3, Census Tract 612, Suffolk County, Massachusetts",498,498,137,13,0,24,0,22,34,268,1.25088376577657,0.624621830365763
1500000US250250701011,250250701011,"Block Group 1, Census Tract 701.01, Suffolk County, Massachusetts",639,639,63,0,18,0,16,0,55,487,0.839413762531461,0.419156579637205
1500000US250250701012,250250701012,"Block Group 2, Census Tract 701.01, Suffolk County, Massachusetts",195,195,83,61,16,0,0,0,0,35,1.24056018487321,0.619466807831927
1500000US250250701013,250250701013,"Block Group 3, Census Tract 701.01, Suffolk County, Massachusetts",401,401,170,0,0,45,0,0,11,175,1.06977205130755,0.534184706080208
1500000US250250702001,250250702001,"Block Group 1, Census Tract 702, Suffolk County, Massachusetts",416,416,211,0,20,34,9,33,50,59,1.51052035723784,0.754269913925139
1500000US250250702002,250250702002,"Block Group 2, Census Tract 702, Suffolk County, Massachusetts",439,439,296,35,0,41,0,8,35,24,1.12234442040809,0.560436425314775
1500000US250250702003,250250702003,"Block Group 3, Census Tract 702, Suffolk County, Massachusetts",895,895,453,57,27,21,10,0,80,247,1.33505553667077,0.666652534608235
1500000US250250703001,250250703001,"Block Group 1, Census Tract 703, Suffolk County, Massachusetts",725,725,175,0,14,0,0,13,55,468,0.969598996405746,0.484163849931954
1500000US250250703002,250250703002,"Block Group 2, Census Tract 703, Suffolk County, Massachusetts",513,513,19,17,17,0,18,0,129,313,1.11400355521769,0.556271460811596
1500000US250250703003,250250703003,"Block Group 3, Census Tract 703, Suffolk County, Massachusetts",763,763,72,0,73,40,38,0,213,327,1.47057499172134,0.734323418490324
1500000US250250705001,250250705001,"Block Group 1, Census Tract 705, Suffolk County, Massachusetts",1105,1105,49,0,0,18,0,0,126,912,0.611255747460244,0.305227147594469
1500000US250250706001,250250706001,"Block Group 1, Census Tract 706, Suffolk County, Massachusetts",565,565,73,7,8,19,0,0,50,408,0.942838225636483,0.470801008333703
1500000US250250707001,250250707001,"Block Group 1, Census Tract 707, Suffolk County, Massachusetts",650,650,138,7,43,0,51,7,29,375,1.26203805259623,0.630191661264796
1500000US250251207002,250251207002,"Block Group 2, Census Tract 1207, Suffolk County, Massachusetts",714,714,129,0,24,6,31,23,105,396,1.31904054828482,0.658655539497576
1500000US250251301001,250251301001,"Block Group 1, Census Tract 1301, Suffolk County, Massachusetts",436,436,94,0,0,0,0,13,61,268,1.00983979456036,0.504257868006535
1500000US250251301002,250251301002,"Block Group 2, Census Tract 1301, Suffolk County, Massachusetts",892,892,101,37,0,63,0,24,172,495,1.30731472322661,0.652800314167455
1500000US250251301003,250251301003,"Block Group 3, Census Tract 1301, Suffolk County, Massachusetts",349,349,22,14,0,45,0,0,48,220,1.13110270343664,0.564809825086861
1500000US250251301004,250251301004,"Block Group 4, Census Tract 1301, Suffolk County, Massachusetts",283,283,30,0,17,0,0,0,48,188,0.979477689747727,0.489096720343826
1500000US250251301007,250251301007,"Block Group 7, Census Tract 1301, Suffolk County, Massachusetts",365,365,35,16,0,13,0,0,0,301,0.639669591817074,0.319415442266974
1500000US250251302001,250251302001,"Block Group 1, Census Tract 1302, Suffolk County, Massachusetts",267,267,12,11,0,0,9,0,26,209,0.803619004304863,0.401282666798375
1500000US250251302003,250251302003,"Block Group 3, Census Tract 1302, Suffolk County, Massachusetts",604,604,33,10,25,30,9,49,74,374,1.32813526008135,0.663196933098178
1500000US250251302004,250251302004,"Block Group 4, Census Tract 1302, Suffolk County, Massachusetts",245,245,21,0,0,0,0,0,37,187,0.702253127639274,0.350666181756551
1500000US250251303002,250251303002,"Block Group 2, Census Tract 1303, Suffolk County, Massachusetts",459,459,75,27,29,10,0,0,11,307,1.07895055775784,0.538767942073718
1500000US250250707002,250250707002,"Block Group 2, Census Tract 707, Suffolk County, Massachusetts",716,716,47,7,45,21,8,0,199,389,1.23897535037293,0.618675429565238
1500000US250250708001,250250708001,"Block Group 1, Census Tract 708, Suffolk County, Massachusetts",942,942,221,38,0,0,14,14,238,417,1.3030867913936,0.650689119992227
1500000US250250709001,250250709001,"Block Group 1, Census Tract 709, Suffolk County, Massachusetts",1063,1063,224,17,43,74,44,16,101,544,1.4709885812815,0.734529942129974
1500000US250250709002,250250709002,"Block Group 2, Census Tract 709, Suffolk County, Massachusetts",476,476,205,12,21,0,23,10,65,140,1.45264847121072,0.725371910476724
1500000US250250711012,250250711012,"Block Group 2, Census Tract 711.01, Suffolk County, Massachusetts",577,577,35,15,74,0,0,0,77,376,1.07611386535887,0.537351455548824
1500000US250250711013,250250711013,"Block Group 3, Census Tract 711.01, Suffolk County, Massachusetts",505,505,346,15,22,0,20,9,41,52,1.13762318585238,0.568065791606545
1500000US250250712012,250250712012,"Block Group 2, Census Tract 712.01, Suffolk County, Massachusetts",608,608,335,38,24,30,0,0,76,105,1.3409762203913,0.669608994995456
1500000US250250801001,250250801001,"Block Group 1, Census Tract 801, Suffolk County, Massachusetts",505,505,186,49,49,9,22,0,101,89,1.65667519204262,0.82725151535786
1500000US250250801002,250250801002,"Block Group 2, Census Tract 801, Suffolk County, Massachusetts",219,219,97,10,0,16,18,24,19,35,1.64562085434902,0.821731593497357
1500000US250250804012,250250804012,"Block Group 2, Census Tract 804.01, Suffolk County, Massachusetts",751,751,498,9,0,0,11,15,101,117,1.02493030803055,0.511793231725207
1500000US250250806011,250250806011,"Block Group 1, Census Tract 806.01, Suffolk County, Massachusetts",278,278,144,16,0,3,13,23,31,48,1.45120984737131,0.724653541687898
1500000US250251303003,250251303003,"Block Group 3, Census Tract 1303, Suffolk County, Massachusetts",294,294,27,0,10,0,11,28,45,173,1.28048018065322,0.639400635030353
1500000US250251303004,250251303004,"Block Group 4, Census Tract 1303, Suffolk County, Massachusetts",520,520,58,29,28,10,21,25,38,311,1.41306806644588,0.705607656157311
1500000US250251303005,250251303005,"Block Group 5, Census Tract 1303, Suffolk County, Massachusetts",293,293,10,0,21,0,0,9,24,229,0.808734130995122,0.403836876776341
1500000US250251304062,250251304062,"Block Group 2, Census Tract 1304.06, Suffolk County, Massachusetts",1011,1011,303,25,20,54,55,9,85,460,1.45359076004487,0.725842437149485
1500000US250251304042,250251304042,"Block Group 2, Census Tract 1304.04, Suffolk County, Massachusetts",287,287,41,10,8,0,18,0,40,170,1.25326116313422,0.62580897047396
1500000US250251304041,250251304041,"Block Group 1, Census Tract 1304.04, Suffolk County, Massachusetts",879,879,232,24,9,31,16,117,97,353,1.5657121495288,0.781829627517347
1500000US250250806013,250250806013,"Block Group 3, Census Tract 806.01, Suffolk County, Massachusetts",279,279,191,14,20,0,11,5,7,31,1.13463585068166,0.566574082453941
1500000US250250809003,250250809003,"Block Group 3, Census Tract 809, Suffolk County, Massachusetts",351,351,122,5,0,0,12,0,79,133,1.2466567328235,0.622511085041216
1500000US250250810011,250250810011,"Block Group 1, Census Tract 810.01, Suffolk County, Massachusetts",241,241,59,54,15,10,0,0,46,57,1.64165221084979,0.819749873505155
1500000US250250810013,250250810013,"Block Group 3, Census Tract 810.01, Suffolk County, Massachusetts",272,272,52,0,29,15,0,16,57,103,1.57664973886058,0.787291251734658
1500000US250250810012,250250810012,"Block Group 2, Census Tract 810.01, Suffolk County, Massachusetts",1191,1191,762,27,98,15,0,0,127,162,1.14222211844894,0.570362242943419
1500000US250250811001,250250811001,"Block Group 1, Census Tract 811, Suffolk County, Massachusetts",410,410,142,3,12,27,9,0,79,138,1.45334700282623,0.725720718342157
1500000US250250811002,250250811002,"Block Group 2, Census Tract 811, Suffolk County, Massachusetts",839,839,393,35,23,26,15,12,148,187,1.467353022016,0.73271454589177
1500000US250250811003,250250811003,"Block Group 3, Census Tract 811, Suffolk County, Massachusetts",452,452,58,0,15,17,31,0,89,242,1.33811526732714,0.668180394042739
1500000US250250813003,250250813003,"Block Group 3, Census Tract 813, Suffolk County, Massachusetts",618,618,416,0,0,49,0,15,0,138,0.892433401722523,0.44563164069637
1500000US250251304023,250251304023,"Block Group 3, Census Tract 1304.02, Suffolk County, Massachusetts",412,412,87,5,0,21,15,0,64,220,1.27853913180976,0.638431383118543
1500000US250251304024,250251304024,"Block Group 4, Census Tract 1304.02, Suffolk County, Massachusetts",448,448,0,0,0,29,0,0,84,335,0.708422878991228,0.353747012676094
1500000US250251304025,250251304025,"Block Group 5, Census Tract 1304.02, Suffolk County, Massachusetts",285,285,30,0,0,0,0,0,119,136,0.95469029749588,0.476719274299723
1500000US250251304021,250251304021,"Block Group 1, Census Tract 1304.02, Suffolk County, Massachusetts",534,534,139,15,0,0,0,22,145,213,1.30268574974171,0.650488862080571
1500000US250251304022,250251304022,"Block Group 2, Census Tract 1304.02, Suffolk County, Massachusetts",479,479,168,16,45,38,18,16,68,110,1.75607861496424,0.87688806007021
1500000US250251401022,250251401022,"Block Group 2, Census Tract 1401.02, Suffolk County, Massachusetts",516,516,143,21,8,30,0,14,98,202,1.4964228555939,0.747230405122371
1500000US250251401023,250251401023,"Block Group 3, Census Tract 1401.02, Suffolk County, Massachusetts",323,323,30,19,35,9,7,0,68,155,1.49136361263433,0.744704100373579
1500000US250251802001,250251802001,"Block Group 1, Census Tract 1802, Suffolk County, Massachusetts",385,385,37,26,0,8,18,9,52,235,1.29033687424077,0.644322519987573
1500000US250251802004,250251802004,"Block Group 4, Census Tract 1802, Suffolk County, Massachusetts",566,566,85,23,24,27,27,0,148,232,1.5555186485136,0.776739559650013
1500000US250259813001,250259813001,"Block Group 1, Census Tract 9813, Suffolk County, Massachusetts",0,0,0,0,0,0,0,0,0,0,-0,0
1500000US250250813001,250250813001,"Block Group 1, Census Tract 813, Suffolk County, Massachusetts",854,854,614,44,44,25,35,16,13,63,1.10763857036177,0.553093141130958
1500000US250250814001,250250814001,"Block Group 1, Census Tract 814, Suffolk County, Massachusetts",471,471,215,0,35,9,15,13,67,117,1.45899136380481,0.728539198509654
1500000US250250814002,250250814002,"Block Group 2, Census Tract 814, Suffolk County, Massachusetts",279,279,99,0,23,0,14,44,0,99,1.38246180404346,0.690324589764177
1500000US250250815001,250250815001,"Block Group 1, Census Tract 815, Suffolk County, Massachusetts",342,342,96,3,55,5,4,39,23,117,1.60194940086928,0.79992449682414
1500000US250250815002,250250815002,"Block Group 2, Census Tract 815, Suffolk County, Massachusetts",569,569,284,26,37,40,0,0,63,119,1.42312205451003,0.710628059010815
1500000US250250817001,250250817001,"Block Group 1, Census Tract 817, Suffolk County, Massachusetts",210,210,130,0,30,25,0,0,19,6,1.14719232571592,0.572844088215805
1500000US250250817002,250250817002,"Block Group 2, Census Tract 817, Suffolk County, Massachusetts",435,435,233,0,0,31,28,28,27,88,1.37157074224763,0.684886198812391
1500000US250250817004,250250817004,"Block Group 4, Census Tract 817, Suffolk County, Massachusetts",343,343,156,3,24,29,67,10,37,17,1.60593134792157,0.801912859871348
1500000US250250818001,250250818001,"Block Group 1, Census Tract 818, Suffolk County, Massachusetts",331,331,100,9,2,86,39,0,33,62,1.63626282482116,0.817058713656538
1500000US250250818002,250250818002,"Block Group 2, Census Tract 818, Suffolk County, Massachusetts",585,585,154,98,79,0,0,20,81,153,1.66096924381493,0.829395726155929
1500000US250250819002,250250819002,"Block Group 2, Census Tract 819, Suffolk County, Massachusetts",409,409,271,0,25,0,7,9,86,11,1.02228922988608,0.51047442408706
1500000US250250819003,250250819003,"Block Group 3, Census Tract 819, Suffolk County, Massachusetts",185,185,82,23,0,0,20,0,18,42,1.4236487638721,0.710891068392507
1500000US250250819004,250250819004,"Block Group 4, Census Tract 819, Suffolk County, Massachusetts",434,434,229,138,6,0,0,7,12,42,1.15263836131301,0.575563535710421
1500000US250251401024,250251401024,"Block Group 4, Census Tract 1401.02, Suffolk County, Massachusetts",500,500,12,38,11,18,6,13,83,319,1.22179745000655,0.610097740844472
1500000US250251401072,250251401072,"Block Group 2, Census Tract 1401.07, Suffolk County, Massachusetts",282,282,28,6,6,26,4,13,88,111,1.54557245740821,0.771772984606522
1500000US250250202002,250250202002,"Block Group 2, Census Tract 202, Suffolk County, Massachusetts",716,716,99,0,0,24,6,48,93,446,1.16860702744274,0.583537400060842
1500000US250250502004,250250502004,"Block Group 4, Census Tract 502, Suffolk County, Massachusetts",336,336,26,12,31,9,0,0,146,112,1.36224075914312,0.680227323796611
1500000US250250505001,250250505001,"Block Group 1, Census Tract 505, Suffolk County, Massachusetts",765,765,108,37,69,42,40,35,118,316,1.7481669533305,0.872937415968735
1500000US250250608003,250250608003,"Block Group 3, Census Tract 608, Suffolk County, Massachusetts",420,420,19,0,15,0,0,0,31,355,0.593539205983348,0.296380491439986
1500000US250250903002,250250903002,"Block Group 2, Census Tract 903, Suffolk County, Massachusetts",643,643,312,35,49,20,0,7,151,69,1.44242467439805,0.72026671457193
1500000US250250923002,250250923002,"Block Group 2, Census Tract 923, Suffolk County, Massachusetts",264,264,119,33,0,15,0,12,42,43,1.510593773732,0.754306574041942
1500000US250251006014,250251006014,"Block Group 4, Census Tract 1006.01, Suffolk County, Massachusetts",823,823,294,13,19,34,0,12,135,316,1.37759422489846,0.687893991271992
1500000US250251101034,250251101034,"Block Group 4, Census Tract 1101.03, Suffolk County, Massachusetts",326,326,86,51,0,0,0,29,73,87,1.54460873307489,0.77129175423683
1500000US250250820001,250250820001,"Block Group 1, Census Tract 820, Suffolk County, Massachusetts",607,607,247,12,46,9,69,0,45,179,1.50156743277044,0.74979932103637
1500000US250250820002,250250820002,"Block Group 2, Census Tract 820, Suffolk County, Massachusetts",217,217,41,28,15,0,11,25,54,43,1.83075255562296,0.914176075768393
1500000US250250820003,250250820003,"Block Group 3, Census Tract 820, Suffolk County, Massachusetts",333,333,142,11,19,32,0,0,52,77,1.49315789381563,0.745600064672034
1500000US250250901001,250250901001,"Block Group 1, Census Tract 901, Suffolk County, Massachusetts",685,685,420,0,65,22,0,29,74,75,1.25028148098405,0.624321082814472
1500000US250250901002,250250901002,"Block Group 2, Census Tract 901, Suffolk County, Massachusetts",262,262,78,41,27,9,0,0,45,62,1.64458685602343,0.821215272201652
1500000US250250901003,250250901003,"Block Group 3, Census Tract 901, Suffolk County, Massachusetts",293,293,54,21,36,37,19,22,58,46,2.00262575684248,1
1500000US250250901004,250250901004,"Block Group 4, Census Tract 901, Suffolk County, Massachusetts",367,367,165,15,29,0,7,8,22,121,1.38409800977759,0.691141619969918
1500000US250250901005,250250901005,"Block Group 5, Census Tract 901, Suffolk County, Massachusetts",196,196,52,41,9,0,5,0,26,63,1.54713845203392,0.772554955286945
1500000US250250902001,250250902001,"Block Group 1, Census Tract 902, Suffolk County, Massachusetts",236,236,63,33,5,54,25,9,13,34,1.84797552676552,0.922776270329811
1500000US250250902002,250250902002,"Block Group 2, Census Tract 902, Suffolk County, Massachusetts",311,311,172,21,13,0,10,29,52,14,1.41266343040592,0.705405603408023
1500000US250250903001,250250903001,"Block Group 1, Census Tract 903, Suffolk County, Massachusetts",330,330,103,42,98,8,0,0,60,19,1.55083032313872,0.774398470527962
1500000US250250903003,250250903003,"Block Group 3, Census Tract 903, Suffolk County, Massachusetts",290,290,110,0,17,22,0,0,37,104,1.3600843114683,0.679150513679967
1500000US250250904001,250250904001,"Block Group 1, Census Tract 904, Suffolk County, Massachusetts",194,194,81,18,0,0,35,17,36,7,1.53998736009688,0.768984097420661
1500000US250250904002,250250904002,"Block Group 2, Census Tract 904, Suffolk County, Massachusetts",591,591,225,25,71,34,15,16,68,137,1.69892752571848,0.848349982473594
1500000US250250904003,250250904003,"Block Group 3, Census Tract 904, Suffolk County, Massachusetts",201,201,52,28,21,0,0,1,81,18,1.46908379356191,0.733578797008085
1500000US250251403006,250251403006,"Block Group 6, Census Tract 1403, Suffolk County, Massachusetts",254,254,55,0,21,0,0,13,88,77,1.41858901038943,0.708364508716849
1500000US250251403001,250251403001,"Block Group 1, Census Tract 1403, Suffolk County, Massachusetts",364,364,132,0,59,7,0,0,23,143,1.28031572722805,0.639318516129901
1500000US250251404001,250251404001,"Block Group 1, Census Tract 1404, Suffolk County, Massachusetts",245,245,104,0,0,0,14,39,13,75,1.33799980039536,0.668122736274485
1500000US250251404002,250251404002,"Block Group 2, Census Tract 1404, Suffolk County, Massachusetts",367,367,15,0,0,0,41,46,81,184,1.31546192184632,0.656868572348932
1500000US250251104031,250251104031,"Block Group 1, Census Tract 1104.03, Suffolk County, Massachusetts",577,577,259,0,0,7,92,12,51,156,1.35443860565991,0.676331361979207
1500000US250251302005,250251302005,"Block Group 5, Census Tract 1302, Suffolk County, Massachusetts",397,397,72,10,21,0,10,0,42,242,1.18995218164677,0.594195983738346
1500000US250250904004,250250904004,"Block Group 4, Census Tract 904, Suffolk County, Massachusetts",277,277,84,0,0,0,0,0,78,115,1.08365976486459,0.541119458372088
1500000US250250906001,250250906001,"Block Group 1, Census Tract 906, Suffolk County, Massachusetts",353,353,100,24,17,7,17,47,71,70,1.82187085930661,0.909741050259506
1500000US250250907001,250250907001,"Block Group 1, Census Tract 907, Suffolk County, Massachusetts",430,430,114,0,26,37,41,29,40,143,1.72566639480487,0.861701887588681
1500000US250250907003,250250907003,"Block Group 3, Census Tract 907, Suffolk County, Massachusetts",539,539,135,93,0,12,40,16,76,167,1.67131106997087,0.834559859354857
1500000US250250907004,250250907004,"Block Group 4, Census Tract 907, Suffolk County, Massachusetts",264,264,56,0,0,20,0,0,35,153,1.10841681421669,0.55348175285847
1500000US250250909011,250250909011,"Block Group 1, Census Tract 909.01, Suffolk County, Massachusetts",622,622,279,43,39,33,14,34,98,82,1.67630955018712,0.837055822566739
1500000US250250910012,250250910012,"Block Group 2, Census Tract 910.01, Suffolk County, Massachusetts",351,351,112,8,19,0,25,0,17,170,1.29447852177966,0.646390628581876
1500000US250250911002,250250911002,"Block Group 2, Census Tract 911, Suffolk County, Massachusetts",484,484,95,25,20,17,11,52,89,175,1.72684280681253,0.862289322362073
1500000US250251404004,250251404004,"Block Group 4, Census Tract 1404, Suffolk County, Massachusetts",171,171,46,0,27,0,8,0,31,59,1.46465218525394,0.731365898121297
1500000US250251404005,250251404005,"Block Group 5, Census Tract 1404, Suffolk County, Massachusetts",597,597,79,0,51,0,0,12,60,395,1.06051189014208,0.529560696260185
1500000US250251404006,250251404006,"Block Group 6, Census Tract 1404, Suffolk County, Massachusetts",794,794,193,45,17,97,0,0,146,296,1.52486233339899,0.761431499714268
1500000US250251404007,250251404007,"Block Group 7, Census Tract 1404, Suffolk County, Massachusetts",441,441,64,0,19,0,59,10,89,200,1.45216159137581,0.725128789747227
1500000US250173514031,250173514031,"Block Group 1, Census Tract 3514.03, Middlesex County, Massachusetts",336,336,43,0,7,29,26,0,90,141,1.47046508868516,0.734268539022304
1500000US250214011003,250214011003,"Block Group 3, Census Tract 4011, Norfolk County, Massachusetts",554,554,23,11,0,0,0,21,40,459,0.679588133061919,0.339348543151377
1500000US250173731002,250173731002,"Block Group 2, Census Tract 3731, Middlesex County, Massachusetts",395,395,24,42,24,0,0,33,29,243,1.27666053159895,0.637493314583075
1500000US250214012001,250214012001,"Block Group 1, Census Tract 4012, Norfolk County, Massachusetts",505,505,17,0,15,0,0,0,51,422,0.600200548765208,0.299706795797703
1500000US250214012002,250214012002,"Block Group 2, Census Tract 4012, Norfolk County, Massachusetts",427,427,35,0,0,0,0,0,7,385,0.365783458436321,0.182651929441399
1500000US250214012003,250214012003,"Block Group 3, Census Tract 4012, Norfolk County, Massachusetts",753,753,79,17,18,0,12,45,88,494,1.17312953611594,0.585795689537921
1500000US250214012004,250214012004,"Block Group 4, Census Tract 4012, Norfolk County, Massachusetts",688,688,110,20,0,14,0,0,51,493,0.906916136778044,0.452863513654179
1500000US250214021021,250214021021,"Block Group 1, Census Tract 4021.02, Norfolk County, Massachusetts",301,301,37,6,7,0,9,0,77,165,1.20642942588194,0.602423803728615
1500000US250214021022,250214021022,"Block Group 2, Census Tract 4021.02, Norfolk County, Massachusetts",491,491,68,38,8,0,8,9,84,276,1.30516075931132,0.651724744302277
1500000US250214021024,250214021024,"Block Group 4, Census Tract 4021.02, Norfolk County, Massachusetts",487,487,131,23,23,0,8,0,41,261,1.25168219977329,0.625020523927948
1500000US250251009005,250251009005,"Block Group 5, Census Tract 1009, Suffolk County, Massachusetts",422,422,90,0,0,0,25,0,114,193,1.20832143837951,0.603368569614654
1500000US250214009001,250214009001,"Block Group 1, Census Tract 4009, Norfolk County, Massachusetts",947,947,205,21,0,58,35,46,121,461,1.46892786641042,0.733500935654832
1500000US250214021011,250214021011,"Block Group 1, Census Tract 4021.01, Norfolk County, Massachusetts",282,282,41,0,14,15,0,0,74,138,1.28628353967986,0.642298509986178
1500000US250214021012,250214021012,"Block Group 2, Census Tract 4021.01, Norfolk County, Massachusetts",366,366,46,0,6,11,23,15,32,233,1.23876027982773,0.618568035288266
1500000US250214021023,250214021023,"Block Group 3, Census Tract 4021.02, Norfolk County, Massachusetts",374,374,130,22,14,7,9,14,81,97,1.62540618125131,0.811637509253888
1500000US250214010003,250214010003,"Block Group 3, Census Tract 4010, Norfolk County, Massachusetts",700,700,194,50,35,30,20,0,92,279,1.56384316587278,0.780896360954867
1500000US250214022001,250214022001,"Block Group 1, Census Tract 4022, Norfolk County, Massachusetts",377,377,29,14,8,7,13,5,91,210,1.31784833648271,0.658060215184962
1500000US250214001004,250214001004,"Block Group 4, Census Tract 4001, Norfolk County, Massachusetts",657,657,45,40,93,0,18,0,29,432,1.14274510234965,0.570623392036766
1500000US250173514035,250173514035,"Block Group 5, Census Tract 3514.03, Middlesex County, Massachusetts",219,219,64,7,0,0,0,19,16,113,1.21422939167541,0.60631867313535
1500000US250214022002,250214022002,"Block Group 2, Census Tract 4022, Norfolk County, Massachusetts",454,454,48,13,19,16,0,38,55,265,1.36759553840629,0.682901202949956
1500000US250250805001,250250805001,"Block Group 1, Census Tract 805, Suffolk County, Massachusetts",487,487,279,16,41,5,6,44,45,51,1.4144428274,0.706294135370624
1500000US250250805002,250250805002,"Block Group 2, Census Tract 805, Suffolk County, Massachusetts",858,858,417,118,34,52,69,36,99,33,1.63157342737423,0.814717089201289
1500000US250250812002,250250812002,"Block Group 2, Census Tract 812, Suffolk County, Massachusetts",596,596,146,0,14,76,45,5,69,241,1.54623812572964,0.772105382369383
1500000US250250817005,250250817005,"Block Group 5, Census Tract 817, Suffolk County, Massachusetts",356,356,52,0,44,20,32,0,83,125,1.62467736223064,0.811273577541646
1500000US250251203013,250251203013,"Block Group 3, Census Tract 1203.01, Suffolk County, Massachusetts",515,515,89,0,34,26,0,0,84,282,1.25911484272382,0.628731972722182
1500000US250250919002,250250919002,"Block Group 2, Census Tract 919, Suffolk County, Massachusetts",252,252,101,0,0,0,0,0,92,59,1.07424483957525,0.536418167950162
1500000US250250102034,250250102034,"Block Group 4, Census Tract 102.03, Suffolk County, Massachusetts",242,242,108,0,0,0,0,0,68,66,1.07111165402803,0.534853629225683
1500000US250250603013,250250603013,"Block Group 3, Census Tract 603.01, Suffolk County, Massachusetts",713,713,78,45,0,15,0,11,113,451,1.14369278763874,0.571096613399197
1500000US250251101032,250251101032,"Block Group 2, Census Tract 1101.03, Suffolk County, Massachusetts",219,219,103,6,0,34,0,13,23,40,1.45738320370738,0.727736172736148
1500000US250173501043,250173501043,"Block Group 3, Census Tract 3501.04, Middlesex County, Massachusetts",490,490,31,21,10,0,45,70,70,243,1.51212477453426,0.755071070751841
1500000US250250601011,250250601011,"Block Group 1, Census Tract 601.01, Suffolk County, Massachusetts",453,453,28,0,0,7,9,0,46,363,0.724095543582464,0.361573070309522
1500000US250250712011,250250712011,"Block Group 1, Census Tract 712.01, Suffolk County, Massachusetts",848,848,210,8,0,2,0,30,41,557,0.944678250214703,0.471719814342231
1500000US250250605011,250250605011,"Block Group 1, Census Tract 605.01, Suffolk County, Massachusetts",403,403,42,8,0,0,53,0,35,265,1.06814570894896,0.533372601096023
1500000US250250806012,250250806012,"Block Group 2, Census Tract 806.01, Suffolk County, Massachusetts",359,359,239,27,35,26,0,6,10,16,1.18931708560365,0.593878852072111
1500000US250250605014,250250605014,"Block Group 4, Census Tract 605.01, Suffolk County, Massachusetts",362,362,14,0,24,8,7,0,16,293,0.775265781114093,0.387124642966966
1500000US250250924005,250250924005,"Block Group 5, Census Tract 924, Suffolk County, Massachusetts",321,321,179,22,0,35,0,22,63,0,1.25429907606442,0.626327246505638
1500000US250251304043,250251304043,"Block Group 3, Census Tract 1304.04, Suffolk County, Massachusetts",196,196,46,0,0,0,8,0,26,116,1.04913502285892,0.523879721048369
1500000US250251401021,250251401021,"Block Group 1, Census Tract 1401.02, Suffolk County, Massachusetts",448,448,93,7,11,15,14,0,91,217,1.379294419134,0.688742973778945
1500000US250250601014,250250601014,"Block Group 4, Census Tract 601.01, Suffolk County, Massachusetts",392,392,35,10,0,31,10,18,47,241,1.2983991427374,0.648348368785875
1500000US250250603012,250250603012,"Block Group 2, Census Tract 603.01, Suffolk County, Massachusetts",303,303,81,0,0,0,11,0,40,171,1.06321506341115,0.530910510752397
1500000US250250104033,250250104033,"Block Group 3, Census Tract 104.03, Suffolk County, Massachusetts",599,599,169,0,19,0,16,12,70,313,1.23159918014888,0.614992180111939
1500000US250250906002,250250906002,"Block Group 2, Census Tract 906, Suffolk County, Massachusetts",402,402,122,20,53,38,13,12,60,84,1.82811511176076,0.912859082888822
1500000US250214003001,250214003001,"Block Group 1, Census Tract 4003, Norfolk County, Massachusetts",391,391,21,0,10,9,15,0,45,291,0.931384083971913,0.465081446590609
1500000US250250201012,250250201012,"Block Group 2, Census Tract 201.01, Suffolk County, Massachusetts",689,689,140,0,39,0,35,0,55,420,1.14125530665838,0.569879470869178
1500000US250250005031,250250005031,"Block Group 1, Census Tract 5.03, Suffolk County, Massachusetts",438,438,113,23,0,15,15,21,63,188,1.52295807822846,0.76048062051778
