STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,TOWN,TOWN_ID,Neighbourh
"25","025","040300","3","250250403003",Block Group 3,G5030,S,"49457","0","+42.3789261","-071.0634074",BOSTON,"35",BOSTON
"25","025","050200","1","250250502001",Block Group 1,G5030,S,"96798","0","+42.3781552","-071.0374065",BOSTON,"35",BOSTON
"25","025","091700","1","250250917001",Block Group 1,G5030,S,"156693","0","+42.3032372","-071.0643196",BOSTON,"35",BOSTON
"25","025","081900","1","250250819001",Block Group 1,G5030,S,"150395","0","+42.3177656","-071.0866160",BOSTON,"35",BOSTON
"25","025","000602","2","250250006022",Block Group 2,G5030,S,"122301","0","+42.3505550","-071.1424306",BOSTON,"35",BOSTON
"25","025","120500","3","250251205003",Block Group 3,G5030,S,"53267","0","+42.3217607","-071.1035173",BOSTON,"35",BOSTON
"25","025","070500","3","250250705003",Block Group 3,G5030,S,"75913","0","+42.3422560","-071.0713699",BOSTON,"35",BOSTON
"25","025","091100","1","250250911001",Block Group 1,G5030,S,"110054","0","+42.3176467","-071.0540959",BOSTON,"35",BOSTON
"25","025","060200","2","250250602002",Block Group 2,G5030,S,"101737","0","+42.3312475","-071.0333083",BOSTON,"35",BOSTON
"25","025","010801","1","250250108011",Block Group 1,G5030,S,"28842","0","+42.3549278","-071.0736296",BOSTON,"35",BOSTON
"25","025","040300","1","250250403001",Block Group 1,G5030,S,"49551","0","+42.3793471","-071.0607392",BOSTON,"35",BOSTON
"25","025","100601","1","250251006011",Block Group 1,G5030,S,"155969","0","+42.2917200","-071.0517464",BOSTON,"35",BOSTON
"25","025","092300","3","250250923003",Block Group 3,G5030,S,"96991","0","+42.2929689","-071.0764440",BOSTON,"35",BOSTON
"25","025","060400","2","250250604002",Block Group 2,G5030,S,"62546","0","+42.3322250","-071.0393789",BOSTON,"35",BOSTON
"25","021","400600","1","250214006001",Block Group 1,G5030,S,"174599","0","+42.3386050","-071.1431899",BOSTON,"35",BOSTON
"25","025","010103","1","250250101031",Block Group 1,G5030,S,"101364","0","+42.3488230","-071.1023534",BOSTON,"35",BOSTON
"25","025","110403","4","250251104034",Block Group 4,G5030,S,"206593","0","+42.2785797","-071.1288922",BOSTON,"35",BOSTON
"25","025","030500","3","250250305003",Block Group 3,G5030,S,"21430","0","+42.3666791","-071.0526923",BOSTON,"35",BOSTON
"25","025","070600","2","250250706002",Block Group 2,G5030,S,"67773","0","+42.3424977","-071.0769162",BOSTON,"35",BOSTON
"25","025","100100","2","250251001002",Block Group 2,G5030,S,"80648","0","+42.2880583","-071.0848029",BOSTON,"35",BOSTON
"25","021","416200","7","250214162007",Block Group 7,G5030,S,"545915","26794","+42.2582557","-071.1004816",BOSTON,"35",BOSTON
"25","021","402101","3","250214021013",Block Group 3,G5030,S,"239604","7205","+42.2706707","-071.1766689",BOSTON,"35",BOSTON
"25","017","342400","4","250173424004",Block Group 4,G5030,S,"2758337","579944","+42.3936048","-071.0597576",BOSTON,"35",BOSTON
"25","017","373100","1","250173731001",Block Group 1,G5030,S,"433088","68991","+42.3571785","-071.1746093",BOSTON,"35",BOSTON
"25","025","051200","1","250250512001",Block Group 1,G5030,S,"233928","493577","+42.3635386","-071.0329491",BOSTON,"35",BOSTON
"25","025","981800","1","250259818001",Block Group 1,G5030,S,"705030","393579","+42.3231195","-071.1168878",BOSTON,"35",BOSTON
"25","025","070101","4","250250701014",Block Group 4,G5030,S,"26533","0","+42.3541052","-071.0630355",BOSTON,"35",BOSTON
"25","017","370400","4","250173704004",Block Group 4,G5030,S,"368287","153592","+42.3612806","-071.1762585",BOSTON,"35",BOSTON
"25","017","373500","1","250173735001",Block Group 1,G5030,S,"423202","0","+42.3490303","-071.1783894",BOSTON,"35",BOSTON
"25","017","373500","2","250173735002",Block Group 2,G5030,S,"1160489","10729","+42.3395611","-071.1770279",BOSTON,"35",BOSTON
"25","025","981201","1","250259812011",Block Group 1,G5030,S,"786644","1328333","+42.3290508","-071.0342993",BOSTON,"35",BOSTON
"25","017","373600","2","250173736002",Block Group 2,G5030,S,"812978","0","+42.3316762","-071.1652358",BOSTON,"35",BOSTON
"25","017","373900","4","250173739004",Block Group 4,G5030,S,"846174","0","+42.3016619","-071.1733261",BOSTON,"35",BOSTON
"25","025","100700","1","250251007001",Block Group 1,G5030,S,"166371","0","+42.2869975","-071.0507075",BOSTON,"35",BOSTON
"25","025","101001","5","250251010015",Block Group 5,G5030,S,"128096","0","+42.2692303","-071.1013791",BOSTON,"35",BOSTON
"25","025","101101","1","250251011011",Block Group 1,G5030,S,"68074","0","+42.2856638","-071.0940345",BOSTON,"35",BOSTON
"25","025","100800","2","250251008002",Block Group 2,G5030,S,"136910","0","+42.2866589","-071.0574365",BOSTON,"35",BOSTON
"25","025","060400","1","250250604001",Block Group 1,G5030,S,"82503","0","+42.3338298","-071.0428563",BOSTON,"35",BOSTON
"25","025","030300","4","250250303004",Block Group 4,G5030,S,"31399","0","+42.3576569","-071.0572611",BOSTON,"35",BOSTON
"25","025","060501","2","250250605012",Block Group 2,G5030,S,"63781","0","+42.3363990","-071.0395143",BOSTON,"35",BOSTON
"25","025","100900","2","250251009002",Block Group 2,G5030,S,"136334","0","+42.2741134","-071.0697725",BOSTON,"35",BOSTON
"25","025","092300","1","250250923001",Block Group 1,G5030,S,"107203","0","+42.2951582","-071.0740083",BOSTON,"35",BOSTON
"25","025","110607","1","250251106071",Block Group 1,G5030,S,"154851","0","+42.2907944","-071.1362400",BOSTON,"35",BOSTON
"25","025","090700","2","250250907002",Block Group 2,G5030,S,"106433","0","+42.3232536","-071.0584818",BOSTON,"35",BOSTON
"25","025","000601","2","250250006012",Block Group 2,G5030,S,"174859","0","+42.3488205","-071.1514225",BOSTON,"35",BOSTON
"25","025","020200","1","250250202001",Block Group 1,G5030,S,"29811","0","+42.3602741","-071.0659864",BOSTON,"35",BOSTON
"25","025","081800","3","250250818003",Block Group 3,G5030,S,"136700","0","+42.3171712","-071.0800902",BOSTON,"35",BOSTON
"25","025","000301","4","250250003014",Block Group 4,G5030,S,"126783","0","+42.3510482","-071.1718796",BOSTON,"35",BOSTON
"25","025","130200","2","250251302002",Block Group 2,G5030,S,"159939","0","+42.2899692","-071.1523387",BOSTON,"35",BOSTON
"25","025","010204","1","250250102041",Block Group 1,G5030,S,"39817","0","+42.3477033","-071.1042057",BOSTON,"35",BOSTON
"25","025","050200","2","250250502002",Block Group 2,G5030,S,"73449","0","+42.3762446","-071.0376489",BOSTON,"35",BOSTON
"25","025","120301","2","250251203012",Block Group 2,G5030,S,"81447","0","+42.3127514","-071.0989754",BOSTON,"35",BOSTON
"25","025","010500","3","250250105003",Block Group 3,G5030,S,"35327","0","+42.3432049","-071.0821105",BOSTON,"35",BOSTON
"25","025","030100","1","250250301001",Block Group 1,G5030,S,"44688","0","+42.3672873","-071.0554744",BOSTON,"35",BOSTON
"25","025","090200","3","250250902003",Block Group 3,G5030,S,"116881","0","+42.3082346","-071.0794732",BOSTON,"35",BOSTON
"25","025","092400","3","250250924003",Block Group 3,G5030,S,"183589","0","+42.2980546","-071.0841024",BOSTON,"35",BOSTON
"25","025","100800","3","250251008003",Block Group 3,G5030,S,"136800","0","+42.2838155","-071.0580390",BOSTON,"35",BOSTON
"25","025","000302","1","250250003021",Block Group 1,G5030,S,"269189","0","+42.3484371","-071.1661761",BOSTON,"35",BOSTON
"25","025","070500","2","250250705002",Block Group 2,G5030,S,"43024","0","+42.3413449","-071.0734891",BOSTON,"35",BOSTON
"25","025","000302","2","250250003022",Block Group 2,G5030,S,"320688","46101","+42.3452585","-071.1684298",BOSTON,"35",BOSTON
"25","025","092200","2","250250922002",Block Group 2,G5030,S,"106856","0","+42.2940804","-071.0638621",BOSTON,"35",BOSTON
"25","025","071101","1","250250711011",Block Group 1,G5030,S,"139342","0","+42.3373549","-071.0716955",BOSTON,"35",BOSTON
"25","025","081001","4","250250810014",Block Group 4,G5030,S,"85262","0","+42.3323303","-071.1072327",BOSTON,"35",BOSTON
"25","021","400200","3","250214002003",Block Group 3,G5030,S,"188713","0","+42.3485743","-071.1209555",BOSTON,"35",BOSTON
"25","021","400100","2","250214001002",Block Group 2,G5030,S,"125239","9657","+42.3435249","-071.1090409",BOSTON,"35",BOSTON
"25","025","000803","1","250250008031",Block Group 1,G5030,S,"980288","0","+42.3607904","-071.1220413",BOSTON,"35",BOSTON
"25","025","000803","2","250250008032",Block Group 2,G5030,S,"177829","0","+42.3522431","-071.1169748",BOSTON,"35",BOSTON
"25","025","000802","5","250250008025",Block Group 5,G5030,S,"131979","0","+42.3532459","-071.1246056",BOSTON,"35",BOSTON
"25","025","051101","1","250250511011",Block Group 1,G5030,S,"220626","0","+42.3882285","-071.0046816",BOSTON,"35",BOSTON
"25","025","051101","4","250250511014",Block Group 4,G5030,S,"227071","270","+42.3913407","-071.0020343",BOSTON,"35",BOSTON
"25","025","981502","1","250259815021",Block Group 1,G5030,S,"1252193","27489","+42.3963670","-071.0043791",BOSTON,"35",BOSTON
"25","025","170701","1","250251707011",Block Group 1,G5030,S,"235550","3630","+42.4011958","-070.9992719",BOSTON,"35",BOSTON
"25","025","981600","1","250259816001",Block Group 1,G5030,S,"586981","158875","+42.3886205","-070.9934424",BOSTON,"35",BOSTON
"25","025","010204","3","250250102043",Block Group 3,G5030,S,"145887","0","+42.3459611","-071.1020344",BOSTON,"35",BOSTON
"25","025","010204","2","250250102042",Block Group 2,G5030,S,"69256","0","+42.3461714","-071.1057821",BOSTON,"35",BOSTON
"25","025","110607","3","250251106073",Block Group 3,G5030,S,"410794","0","+42.2891761","-071.1303612",BOSTON,"35",BOSTON
"25","025","981000","1","250259810001",Block Group 1,G5030,S,"1126315","4752","+42.2988820","-071.1267094",BOSTON,"35",BOSTON
"25","025","120105","3","250251201053",Block Group 3,G5030,S,"527840","159","+42.3159316","-071.1260064",BOSTON,"35",BOSTON
"25","025","080801","1","250250808011",Block Group 1,G5030,S,"196278","0","+42.3354282","-071.0947650",BOSTON,"35",BOSTON
"25","025","010405","2","250250104052",Block Group 2,G5030,S,"84521","0","+42.3428715","-071.0910540",BOSTON,"35",BOSTON
"25","025","010404","2","250250104042",Block Group 2,G5030,S,"34912","0","+42.3407249","-071.0893249",BOSTON,"35",BOSTON
"25","025","010702","1","250250107021",Block Group 1,G5030,S,"156192","0","+42.3509702","-071.0755578",BOSTON,"35",BOSTON
"25","025","010702","3","250250107023",Block Group 3,G5030,S,"92414","0","+42.3530627","-071.0738185",BOSTON,"35",BOSTON
"25","025","010701","2","250250107012",Block Group 2,G5030,S,"47170","0","+42.3509734","-071.0815215",BOSTON,"35",BOSTON
"25","025","010801","3","250250108013",Block Group 3,G5030,S,"54030","0","+42.3534514","-071.0792551",BOSTON,"35",BOSTON
"25","025","010701","1","250250107011",Block Group 1,G5030,S,"74123","0","+42.3499181","-071.0828068",BOSTON,"35",BOSTON
"25","025","010408","1","250250104081",Block Group 1,G5030,S,"43381","0","+42.3431682","-071.0958461",BOSTON,"35",BOSTON
"25","025","000100","1","250250001001",Block Group 1,G5030,S,"1373949","0","+42.3618642","-071.1393374",BOSTON,"35",BOSTON
"25","025","010103","3","250250101033",Block Group 3,G5030,S,"132394","0","+42.3504864","-071.1056415",BOSTON,"35",BOSTON
"25","025","050600","2","250250506002",Block Group 2,G5030,S,"82932","0","+42.3709210","-071.0373551",BOSTON,"35",BOSTON
"25","025","091001","4","250250910014",Block Group 4,G5030,S,"364180","10379","+42.3155363","-071.0500432",BOSTON,"35",BOSTON
"25","025","061101","1","250250611011",Block Group 1,G5030,S,"49678","0","+42.3281605","-071.0536555",BOSTON,"35",BOSTON
"25","025","000301","1","250250003011",Block Group 1,G5030,S,"222004","0","+42.3562578","-071.1659966",BOSTON,"35",BOSTON
"25","025","010802","2","250250108022",Block Group 2,G5030,S,"59505","0","+42.3507508","-071.0879792",BOSTON,"35",BOSTON
"25","025","980700","1","250259807001",Block Group 1,G5030,S,"2887933","53061","+42.2650180","-071.1400504",BOSTON,"35",BOSTON
"25","025","140106","1","250251401061",Block Group 1,G5030,S,"220485","3116","+42.2738738","-071.1371416",BOSTON,"35",BOSTON
"25","025","180500","4","250251805004",Block Group 4,G5030,S,"294801","570383","+42.3603076","-070.9724506",BOSTON,"35",BOSTON
"25","025","090901","2","250250909012",Block Group 2,G5030,S,"900595","293193","+42.3134412","-071.0384650",BOSTON,"35",BOSTON
"25","025","060800","4","250250608004",Block Group 4,G5030,S,"148884","0","+42.3350438","-071.0536394",BOSTON,"35",BOSTON
"25","025","100100","1","250251001001",Block Group 1,G5030,S,"194998","0","+42.2914379","-071.0930098",BOSTON,"35",BOSTON
"25","025","980300","1","250259803001",Block Group 1,G5030,S,"2076316","27539","+42.3006134","-071.0946130",BOSTON,"35",BOSTON
"25","025","070402","1","250250704021",Block Group 1,G5030,S,"266820","898","+42.3451368","-071.0644405",BOSTON,"35",BOSTON
"25","025","140107","1","250251401071",Block Group 1,G5030,S,"492633","0","+42.2588236","-071.1278742",BOSTON,"35",BOSTON
"25","025","120104","1","250251201041",Block Group 1,G5030,S,"110563","0","+42.3039716","-071.1172405",BOSTON,"35",BOSTON
"25","025","010203","1","250250102031",Block Group 1,G5030,S,"66428","1185","+42.3471265","-071.0903808",BOSTON,"35",BOSTON
"25","025","020303","1","250250203031",Block Group 1,G5030,S,"22111","0","+42.3632083","-071.0644570",BOSTON,"35",BOSTON
"25","025","020303","3","250250203033",Block Group 3,G5030,S,"47986","0","+42.3652650","-071.0659958",BOSTON,"35",BOSTON
"25","025","092400","4","250250924004",Block Group 4,G5030,S,"126526","0","+42.2952344","-071.0903803",BOSTON,"35",BOSTON
"25","025","092101","3","250250921013",Block Group 3,G5030,S,"497069","64101","+42.2991779","-071.0489898",BOSTON,"35",BOSTON
"25","025","110103","5","250251101035",Block Group 5,G5030,S,"186129","0","+42.2975138","-071.1138443",BOSTON,"35",BOSTON
"25","025","051101","3","250250511013",Block Group 3,G5030,S,"427080","622949","+42.3835194","-071.0009504",BOSTON,"35",BOSTON
"25","025","130406","3","250251304063",Block Group 3,G5030,S,"160832","0","+42.2578289","-071.1583099",BOSTON,"35",BOSTON
"25","025","140105","2","250251401052",Block Group 2,G5030,S,"259390","0","+42.2657694","-071.1204758",BOSTON,"35",BOSTON
"25","025","070800","2","250250708002",Block Group 2,G5030,S,"59843","0","+42.3399796","-071.0825694",BOSTON,"35",BOSTON
"25","025","040801","3","250250408013",Block Group 3,G5030,S,"413329","338688","+42.3751499","-071.0511788",BOSTON,"35",BOSTON
"25","025","091001","3","250250910013",Block Group 3,G5030,S,"377789","439437","+42.3076868","-071.0476799",BOSTON,"35",BOSTON
"25","025","980101","1","250259801011",Block Group 1,G5030,S,"3270315","5409765","+42.3265116","-070.9390337",BOSTON,"35",BOSTON
"25","025","050901","3","250250509013",Block Group 3,G5030,S,"325505","194139","+42.3822708","-071.0318602",BOSTON,"35",BOSTON
"25","025","050101","2","250250501012",Block Group 2,G5030,S,"114187","184516","+42.3814369","-071.0412682",BOSTON,"35",BOSTON
"25","025","010404","3","250250104043",Block Group 3,G5030,S,"38379","0","+42.3416538","-071.0895320",BOSTON,"35",BOSTON
"25","025","180101","3","250251801013",Block Group 3,G5030,S,"661878","111387","+42.3865067","-070.9811370",BOSTON,"35",BOSTON
"25","025","110103","7","250251101037",Block Group 7,G5030,S,"57182","0","+42.2920627","-071.1203657",BOSTON,"35",BOSTON
"25","025","110201","1","250251102011",Block Group 1,G5030,S,"348208","0","+42.2804960","-071.1170508",BOSTON,"35",BOSTON
"25","025","010104","3","250250101043",Block Group 3,G5030,S,"105153","2111","+42.3483667","-071.0957406",BOSTON,"35",BOSTON
"25","025","081400","3","250250814003",Block Group 3,G5030,S,"317784","0","+42.3274813","-071.0962280",BOSTON,"35",BOSTON
"25","025","010104","1","250250101041",Block Group 1,G5030,S,"93678","1466","+42.3489335","-071.0893263",BOSTON,"35",BOSTON
"25","025","080300","1","250250803001",Block Group 1,G5030,S,"268833","0","+42.3274519","-071.0790504",BOSTON,"35",BOSTON
"25","025","091300","2","250250913002",Block Group 2,G5030,S,"157287","0","+42.3203514","-071.0683545",BOSTON,"35",BOSTON
"25","025","120201","1","250251202011",Block Group 1,G5030,S,"151711","0","+42.3047434","-071.1129920",BOSTON,"35",BOSTON
"25","025","110103","3","250251101033",Block Group 3,G5030,S,"232719","0","+42.2975400","-071.1173605",BOSTON,"35",BOSTON
"25","025","080900","2","250250809002",Block Group 2,G5030,S,"108750","0","+42.3311069","-071.1000748",BOSTON,"35",BOSTON
"25","025","100603","2","250251006032",Block Group 2,G5030,S,"424653","343678","+42.2914125","-071.0421575",BOSTON,"35",BOSTON
"25","025","081200","1","250250812001",Block Group 1,G5030,S,"152919","0","+42.3246501","-071.1017791",BOSTON,"35",BOSTON
"25","025","130406","1","250251304061",Block Group 1,G5030,S,"237065","5879","+42.2559955","-071.1462285",BOSTON,"35",BOSTON
"25","025","081300","2","250250813002",Block Group 2,G5030,S,"260180","0","+42.3212419","-071.0967814",BOSTON,"35",BOSTON
"25","025","082100","3","250250821003",Block Group 3,G5030,S,"170844","0","+42.3105669","-071.0890504",BOSTON,"35",BOSTON
"25","025","091400","1","250250914001",Block Group 1,G5030,S,"176299","0","+42.3150386","-071.0686454",BOSTON,"35",BOSTON
"25","025","120201","3","250251202013",Block Group 3,G5030,S,"243003","0","+42.3031326","-071.1088996",BOSTON,"35",BOSTON
"25","025","000504","2","250250005042",Block Group 2,G5030,S,"101449","0","+42.3414576","-071.1443353",BOSTON,"35",BOSTON
"25","025","110301","1","250251103011",Block Group 1,G5030,S,"417075","0","+42.2849321","-071.1124095",BOSTON,"35",BOSTON
"25","025","120103","1","250251201031",Block Group 1,G5030,S,"353248","0","+42.3117567","-071.1182632",BOSTON,"35",BOSTON
"25","025","080801","2","250250808012",Block Group 2,G5030,S,"168609","0","+42.3336494","-071.0978951",BOSTON,"35",BOSTON
"25","025","051101","2","250250511012",Block Group 2,G5030,S,"284620","0","+42.3908590","-071.0089839",BOSTON,"35",BOSTON
"25","025","110403","5","250251104035",Block Group 5,G5030,S,"215734","0","+42.2757625","-071.1303951",BOSTON,"35",BOSTON
"25","025","140105","1","250251401051",Block Group 1,G5030,S,"751521","0","+42.2687658","-071.1268161",BOSTON,"35",BOSTON
"25","025","120301","4","250251203014",Block Group 4,G5030,S,"234901","0","+42.3130397","-071.1040195",BOSTON,"35",BOSTON
"25","025","100603","1","250251006031",Block Group 1,G5030,S,"461825","0","+42.2906335","-071.0468011",BOSTON,"35",BOSTON
"25","025","110103","1","250251101031",Block Group 1,G5030,S,"171427","0","+42.2999452","-071.1092150",BOSTON,"35",BOSTON
"25","025","120105","2","250251201052",Block Group 2,G5030,S,"522669","0","+42.3094913","-071.1273343",BOSTON,"35",BOSTON
"25","025","110103","6","250251101036",Block Group 6,G5030,S,"107376","0","+42.2920692","-071.1155866",BOSTON,"35",BOSTON
"25","025","040801","2","250250408012",Block Group 2,G5030,S,"480123","413814","+42.3824040","-071.0536435",BOSTON,"35",BOSTON
"25","025","091001","1","250250910011",Block Group 1,G5030,S,"96905","0","+42.3101439","-071.0589649",BOSTON,"35",BOSTON
"25","025","070300","4","250250703004",Block Group 4,G5030,S,"75791","0","+42.3458432","-071.0709666",BOSTON,"35",BOSTON
"25","025","981700","1","250259817001",Block Group 1,G5030,S,"313766","14973","+42.3550969","-071.0657367",BOSTON,"35",BOSTON
"25","025","080401","1","250250804011",Block Group 1,G5030,S,"294596","0","+42.3318157","-071.0793002",BOSTON,"35",BOSTON
"25","025","070101","5","250250701015",Block Group 5,G5030,S,"16574","0","+42.3528137","-071.0635099",BOSTON,"35",BOSTON
"25","025","070101","6","250250701016",Block Group 6,G5030,S,"13519","0","+42.3519699","-071.0636100",BOSTON,"35",BOSTON
"25","025","070101","7","250250701017",Block Group 7,G5030,S,"40007","0","+42.3519586","-071.0605431",BOSTON,"35",BOSTON
"25","025","070101","8","250250701018",Block Group 8,G5030,S,"304930","0","+42.3552603","-071.0552023",BOSTON,"35",BOSTON
"25","021","416102","1","250214161021",Block Group 1,G5030,S,"11691536","181689","+42.2259907","-071.1000663",BOSTON,"35",BOSTON
"25","017","350103","1","250173501031",Block Group 1,G5030,S,"673591","162110","+42.3953338","-071.0798664",BOSTON,"35",BOSTON
"25","017","339300","3","250173393003",Block Group 3,G5030,S,"305781","9978","+42.4185767","-071.1372416",ARLINGTON,"10",ARLINGTON
"25","017","356701","6","250173567016",Block Group 6,G5030,S,"205675","0","+42.4052303","-071.1479500",ARLINGTON,"10",ARLINGTON
"25","017","356300","4","250173563004",Block Group 4,G5030,S,"95579","0","+42.4134935","-071.1415114",ARLINGTON,"10",ARLINGTON
"25","017","356602","3","250173566023",Block Group 3,G5030,S,"290042","0","+42.4182209","-071.1854419",ARLINGTON,"10",ARLINGTON
"25","017","356701","2","250173567012",Block Group 2,G5030,S,"182829","0","+42.4081272","-071.1413519",ARLINGTON,"10",ARLINGTON
"25","017","339200","2","250173392002",Block Group 2,G5030,S,"360186","289415","+42.4246472","-071.1399959",ARLINGTON,"10",ARLINGTON
"25","017","356701","5","250173567015",Block Group 5,G5030,S,"99065","0","+42.4061093","-071.1453230",ARLINGTON,"10",ARLINGTON
"25","017","356400","4","250173564004",Block Group 4,G5030,S,"499374","0","+42.4313749","-071.1577385",ARLINGTON,"10",ARLINGTON
"25","017","356400","7","250173564007",Block Group 7,G5030,S,"249514","0","+42.4273083","-071.1675127",ARLINGTON,"10",ARLINGTON
"25","017","356400","5","250173564005",Block Group 5,G5030,S,"351654","0","+42.4321992","-071.1633117",ARLINGTON,"10",ARLINGTON
"25","017","356701","3","250173567013",Block Group 3,G5030,S,"228807","0","+42.4118084","-071.1481373",ARLINGTON,"10",ARLINGTON
"25","017","356300","6","250173563006",Block Group 6,G5030,S,"160463","0","+42.4151153","-071.1483196",ARLINGTON,"10",ARLINGTON
"25","017","356702","3","250173567023",Block Group 3,G5030,S,"421689","0","+42.4152955","-071.1557411",ARLINGTON,"10",ARLINGTON
"25","017","356702","7","250173567027",Block Group 7,G5030,S,"295786","0","+42.4181770","-071.1617358",ARLINGTON,"10",ARLINGTON
"25","017","356702","4","250173567024",Block Group 4,G5030,S,"390118","404985","+42.4081776","-071.1584548",ARLINGTON,"10",ARLINGTON
"25","017","356601","1","250173566011",Block Group 1,G5030,S,"544351","0","+42.4234767","-071.1699157",ARLINGTON,"10",ARLINGTON
"25","017","356602","2","250173566022",Block Group 2,G5030,S,"263009","0","+42.4146856","-071.1828188",ARLINGTON,"10",ARLINGTON
"25","017","356601","4","250173566014",Block Group 4,G5030,S,"199287","0","+42.4179887","-071.1753554",ARLINGTON,"10",ARLINGTON
"25","017","350700","2","250173507002",Block Group 2,G5030,S,"188640","5130","+42.4110007","-071.1317925",ARLINGTON,"10",ARLINGTON
"25","017","356601","3","250173566013",Block Group 3,G5030,S,"238138","0","+42.4117324","-071.1781350",ARLINGTON,"10",ARLINGTON
"25","017","338400","2","250173384002",Block Group 2,G5030,S,"1267080","414146","+42.4422013","-071.1507439",ARLINGTON,"10",ARLINGTON
"25","017","338400","3","250173384003",Block Group 3,G5030,S,"1845722","4165","+42.4395965","-071.1651864",ARLINGTON,"10",ARLINGTON
"25","017","338400","4","250173384004",Block Group 4,G5030,S,"1444855","7688","+42.4456946","-071.1802038",ARLINGTON,"10",ARLINGTON
"25","017","356100","1","250173561001",Block Group 1,G5030,S,"125408","0","+42.4038044","-071.1434153",ARLINGTON,"10",ARLINGTON
"25","017","356701","4","250173567014",Block Group 4,G5030,S,"123110","0","+42.4089656","-071.1455212",ARLINGTON,"10",ARLINGTON
"25","017","356300","1","250173563001",Block Group 1,G5030,S,"286391","24905","+42.4122996","-071.1356692",ARLINGTON,"10",ARLINGTON
"25","017","356300","2","250173563002",Block Group 2,G5030,S,"237448","0","+42.4117462","-071.1384027",ARLINGTON,"10",ARLINGTON
"25","017","356300","5","250173563005",Block Group 5,G5030,S,"143568","0","+42.4146296","-071.1435143",ARLINGTON,"10",ARLINGTON
"25","017","339300","2","250173393002",Block Group 2,G5030,S,"197086","9880","+42.4174309","-071.1332970",ARLINGTON,"10",ARLINGTON
"25","017","356400","1","250173564001",Block Group 1,G5030,S,"317663","349125","+42.4293104","-071.1518439",ARLINGTON,"10",ARLINGTON
"25","017","356400","2","250173564002",Block Group 2,G5030,S,"468920","57909","+42.4204897","-071.1493951",ARLINGTON,"10",ARLINGTON
"25","017","356400","3","250173564003",Block Group 3,G5030,S,"365317","0","+42.4236301","-071.1562049",ARLINGTON,"10",ARLINGTON
"25","017","356400","6","250173564006",Block Group 6,G5030,S,"532918","0","+42.4326498","-071.1712923",ARLINGTON,"10",ARLINGTON
"25","017","356400","8","250173564008",Block Group 8,G5030,S,"464812","0","+42.4255310","-071.1621546",ARLINGTON,"10",ARLINGTON
"25","017","356500","1","250173565001",Block Group 1,G5030,S,"399540","0","+42.4335774","-071.1792723",ARLINGTON,"10",ARLINGTON
"25","017","356500","2","250173565002",Block Group 2,G5030,S,"265795","0","+42.4279593","-071.1778304",ARLINGTON,"10",ARLINGTON
"25","017","356500","3","250173565003",Block Group 3,G5030,S,"546757","43442","+42.4275434","-071.1848550",ARLINGTON,"10",ARLINGTON
"25","017","356500","4","250173565004",Block Group 4,G5030,S,"178272","0","+42.4231787","-071.1885056",ARLINGTON,"10",ARLINGTON
"25","017","356500","6","250173565006",Block Group 6,G5030,S,"547202","0","+42.4159394","-071.1940856",ARLINGTON,"10",ARLINGTON
"25","017","356601","2","250173566012",Block Group 2,G5030,S,"319494","0","+42.4158064","-071.1733387",ARLINGTON,"10",ARLINGTON
"25","017","356602","1","250173566021",Block Group 1,G5030,S,"423133","0","+42.4221471","-071.1778601",ARLINGTON,"10",ARLINGTON
"25","017","356500","5","250173565005",Block Group 5,G5030,S,"325789","0","+42.4206556","-071.1931416",ARLINGTON,"10",ARLINGTON
"25","017","356602","4","250173566024",Block Group 4,G5030,S,"275420","0","+42.4220438","-071.1813223",ARLINGTON,"10",ARLINGTON
"25","017","357800","1","250173578001",Block Group 1,G5030,S,"849060","0","+42.4096712","-071.1853714",ARLINGTON,"10",ARLINGTON
"25","017","358100","2","250173581002",Block Group 2,G5030,S,"636051","3817","+42.4258741","-071.2006639",ARLINGTON,"10",ARLINGTON
"25","017","356702","6","250173567026",Block Group 6,G5030,S,"293688","0","+42.4093422","-071.1620843",ARLINGTON,"10",ARLINGTON
"25","017","356702","2","250173567022",Block Group 2,G5030,S,"495275","8755","+42.4111665","-071.1675451",ARLINGTON,"10",ARLINGTON
"25","017","356702","1","250173567021",Block Group 1,G5030,S,"212342","0","+42.4164220","-071.1692324",ARLINGTON,"10",ARLINGTON
"25","017","357100","1","250173571001",Block Group 1,G5030,S,"581381","0","+42.4049038","-071.1715939",ARLINGTON,"10",ARLINGTON
"25","017","358100","3","250173581003",Block Group 3,G5030,S,"2338006","9127","+42.4220645","-071.2077724",ARLINGTON,"10",ARLINGTON
"25","017","358500","3","250173585003",Block Group 3,G5030,S,"2442319","34260","+42.4412283","-071.1907298",ARLINGTON,"10",ARLINGTON
"25","017","357800","3","250173578003",Block Group 3,G5030,S,"2108821","5852","+42.4039810","-071.1883527",ARLINGTON,"10",ARLINGTON
"25","017","356300","3","250173563003",Block Group 3,G5030,S,"136481","0","+42.4177207","-071.1449312",ARLINGTON,"10",ARLINGTON
"25","017","356702","5","250173567025",Block Group 5,G5030,S,"230824","0","+42.4147458","-071.1632892",ARLINGTON,"10",ARLINGTON
